name;class;SG_average_entire;SG_std_entire;SG_min_entire;SG_peak_entire;SG_kurtosis_entire;SG_skewness_entire;SG_centroid_entire;SG_sbe_entire;SG_sbw_entire;SG_rms_entire;SG_crest_factor_entire;SG_var_coef_entire;SG_Q1_entire;SG_Q2_entire;SG_Q3_entire;SG_interquatile_range_entire
Z031;Z;2638.9800479433607;4131.944479704667;0.6446117890360705;41517.93405043568;12.223559075502253;3.0515579577524554;11.043217004653425;0.907659236870036;106.80639514315185;11.866216958072712;3498.834902238206;0.638677518757944;301.470944252467;826.3873954719377;3287.930611374958;2986.459667122491
Z032;Z;2040.9865989629564;2521.8895099961856;4.433823150820624;28325.629224557233;14.705168200735955;3.1502634782408316;14.309566647625243;0.910906874594041;159.08033616118342;7.852229420361092;3607.3359180143075;0.8093084930457732;486.48088724769644;1244.0749955593487;2616.687011666579;2130.2061244188826
Z033;Z;14460.079220045192;30437.395993910162;52.01842489309581;223912.29568456282;8.402200084366845;2.9650049927793325;8.023165913943474;0.8467738676616914;119.44232115697628;81.55857466221383;2745.416979292818;0.4750760946481206;1850.5347050902133;3576.5155719595223;7058.700188349114;5208.165483258901
Z034;Z;7432.107917887373;13371.010658984409;16.40058666374071;143330.44269480585;19.497536294458136;3.9304721293385554;10.59501796060393;0.8706076334897564;144.43293598399475;37.02517751232205;3871.1615264263137;0.5558374088119885;1325.633382795312;2994.44176199251;6503.818390012809;5178.185007217497
Z035;Z;8991.90779808069;22260.632623054124;5.26768832897961;293356.60386533174;36.63903511588807;5.493598094274664;8.685087031490097;0.8734178953581918;87.42671569732975;58.10704655746914;5048.55471487775;0.4039376575833816;426.9197772453869;2308.661722282499;8048.669127579109;7621.749350333722
Z036;Z;6936.041010565639;10645.319239422583;15.516283235566823;95568.01560733354;12.703935301786752;3.1727342017113145;12.180466267309644;0.9022454523790215;128.44142932290902;30.751382262249717;3107.7632475939945;0.6515578212891491;866.1545322328983;3165.751914767735;7558.768092985004;6692.6135607521055
Z037;Z;6070.665911676453;8813.690801506993;3.7305288994012726;128316.97555988286;26.771862440550656;4.034795347336771;13.162806557568176;0.9051518828056474;138.86050468221504;25.902279167133518;4953.887444881673;0.6887768187464066;771.5048661844127;3260.9318948739347;7805.291482427956;7033.786616243543
Z038;Z;17178.749744028246;45295.40122292328;0.007999173720893284;244496.0946842032;5.568771362167016;2.658133094373301;4.145413868498969;0.827519040366304;26.575629079407232;117.24841174824793;2085.2827858272185;0.37926035050406737;393.62140671732084;946.7663532746851;2102.4582250934627;1708.8368183761418
Z039;Z;9052.064649197398;19920.32360522797;9.006266883615748;281933.51526186394;33.31942262678089;5.111062416928146;9.27000236191346;0.8798577997414401;91.28884583229193;52.95769452450422;5323.749792986355;0.45441353406637114;515.4627007494134;2675.4349394866717;8680.56434030103;8165.101639551617
Z040;Z;12045.46664523628;29331.648542814484;30.882066938515703;204710.97124112153;9.577973373447612;3.152140687154274;6.078279056155689;0.8406845058278462;73.60910374169205;76.74469331700294;2667.428357496184;0.4106644953028771;863.5260033215594;1780.7488655719244;4414.209807542158;3550.6838042205986
Z041;Z;6443.633499222825;12351.37136491656;3.3132701623331493;178128.58222496585;44.47685558091431;5.668562784069058;10.62990901682885;0.8933978929042785;107.82966788225748;33.71765137799201;5282.94750509322;0.5216937705820778;660.1977223886279;2226.7219903966643;7665.837891786514;7005.640169397886
Z042;Z;17462.639385349852;46038.090413946964;0.9782219691132548;242445.6739723416;5.68619073716596;2.6723795557792833;4.136396145556516;0.8280608658565769;25.360782901107125;119.17278643698114;2034.4046759412433;0.3793085079840681;349.6734477407769;892.0552285540944;2260.8365678839327;1911.1631201431558
Z043;Z;2867.9801342924648;3136.7769518206233;7.844911377393826;23780.510744509018;4.444708512949066;1.969081699079305;15.472557099318662;0.9205033752855502;162.03788336227092;10.28692684993863;2311.721575491799;0.9143079595212705;692.4519601110069;1741.7608874001812;3936.6820276138988;3244.230067502892
Z044;Z;5691.209434825885;8661.20764613163;8.534931322520874;151385.4887403339;62.84983831348926;6.368501478473223;14.241273008024015;0.9143354612698492;161.93382342836182;25.08335149873518;6035.2975059161245;0.6570919053496841;1268.9182296142149;3135.850208201542;7338.384561020435;6069.46633140622
Z045;Z;4816.150514980439;7767.48779939342;18.68560717285452;98776.59437340134;35.90881984030359;4.9277589211107236;12.699915379799277;0.9047530187720875;143.43915877822036;22.12022847135752;4465.4418692511545;0.6200396626765918;826.3870073705914;2252.8436530534254;5712.905218408704;4886.518211038113
Z046;Z;5390.027519785996;11374.817297610303;2.699743537915983;152641.2587506837;45.20414198138289;5.854187594174009;10.687290649489986;0.885475002515778;117.89865499712235;30.465013887441224;5010.37876807297;0.4738561841268755;552.4868032163898;2163.659829497523;5301.997797515069;4749.510994298679
Z047;Z;12479.44692186996;29307.74300549592;1.4143353852042995;252680.24366922217;14.336715084087217;3.586489083943173;6.6125375134233515;0.8551084632770888;64.58985834534904;77.09658717124047;3277.4504415868632;0.4258071636403308;555.1102082358923;2358.9816954896714;7142.834095182798;6587.723886946906
Z048;Z;5432.383888189021;6730.393197142786;4.775615396316847;74966.31819886129;11.295529878782595;2.772350692066634;14.096433901587796;0.9146620637399301;144.21185107760633;20.933767995140716;3581.119185818003;0.8071421281144759;978.736366736044;3195.8310279708367;7279.021605094809;6300.285238358765
Z049;Z;11947.882650688398;27847.391829337543;9.977656504456428;165936.1736193644;6.48165341811465;2.7689842616458606;5.862137231596852;0.8434923153277766;59.99199464699932;73.34086913537816;2262.533503837632;0.42904853438019885;581.9044729088209;1925.1964213296603;4615.803999284594;4033.8995263757733
Z050;Z;7255.867561593113;12637.147774719519;18.161889421959515;198927.30512614944;57.79278326885246;6.098424106033545;12.013582637428309;0.9037406598304464;122.61868340547379;35.26887924326254;5640.306961672189;0.5741697170075355;833.986460517975;3722.7692232282852;8553.432144844564;7719.445684326589
Z051;Z;4512.203525924051;6294.192208068172;65.86957477152447;72880.48457104938;26.69847326000896;4.3575664066505295;14.608432989582749;0.9093926933550796;166.45517446909705;18.744000850198052;3888.203225848622;0.7168836566732282;1042.973040515708;2576.1000766703405;5768.327706340837;4725.354665825129
Z052;Z;4585.216314266304;3812.894007911207;23.55984512160766;38303.34649057655;6.883388985945132;2.0990718261349914;22.287712342313064;0.9417153046105676;289.4939041352587;14.43330745708611;2653.8162929364685;1.2025554092908532;1967.1985464453594;3611.6015359431353;5950.776799784867;3983.5782533395077
Z053;Z;2832.1208488268358;3825.910600089921;3.2927090371484646;34282.851954873084;8.656317495329262;2.6642327529797285;12.773766608003191;0.9086916783664933;131.44615942693807;11.520891879271563;2975.7116301520837;0.7402475240169679;417.7896788358458;1479.2993871694089;3527.406847568931;3109.6171687330852
Z054;Z;9012.389509828934;19338.07054247838;7.760366066284178;225552.46648948576;28.338327375460665;4.698516840890976;9.503644948894799;0.8800414434484113;99.65912675788678;51.63736566244033;4368.008778061014;0.46604388426612386;591.6183541737331;2764.7076525863495;8043.089502219312;7451.471148045579
Z055;Z;6459.954944686704;7854.348067529127;65.60960356248505;64533.02470338005;9.277742977495151;2.7174435025287207;15.64862144453039;0.9196027734370942;179.47941871719613;24.613681013427602;2621.8355827466476;0.8224686363713596;1744.3512347529258;3494.973071191639;7993.239235851464;6248.888001098539
Z056;Z;7080.246962669517;11243.229985213966;16.26323658397558;120564.65441683086;18.213009855089958;3.5989654292587225;12.541101688206307;0.900063676871447;129.23815178925213;32.158236481275964;3749.106530982483;0.6297342464737259;851.9050562712829;3008.80510171905;8249.063792472032;7397.158736200749
Z057;Z;7278.948730860502;15299.097338789012;1.4891460604165225;182098.21854733356;33.549680560653414;5.184187471960989;10.255086960953923;0.8905403006730289;100.92191812515492;41.0058548984317;4440.785809694167;0.4757763526613827;500.5762045781081;2678.170583502083;7751.951258520197;7251.375053942089
Z058;Z;4447.689081004703;5725.970438766252;46.80153141372553;56282.72501330364;15.737063608755065;3.281758175927795;14.165662002403723;0.8996607935684164;169.1153895189495;17.54825904488834;3207.3110426129892;0.776757255135782;1081.7635789980245;2356.9261349093686;5463.515100308357;4381.7515213103325
Z059;Z;4171.261114063724;6333.935736155976;0.0919554370612781;54617.33551001252;6.889983514086362;2.4304860742071464;11.471437164503245;0.9262748224087467;91.45641200564381;18.355787257638113;2975.4831401897754;0.6585575363913045;340.2959124142488;1284.0782999036637;5346.872103246367;5006.576190832118
Z060;Z;10925.539852375392;25269.77048650784;1.0354944075336703;174258.92128995765;8.267700947807043;2.945135534890047;5.751699946704102;0.8525450269265852;45.57815787843097;66.6322841725104;2615.2325926393705;0.4323561172907688;293.39401263689615;1329.9556680223805;5021.784835235623;4728.390822598727
Z061;Z;17382.14480560679;45696.002928666494;0.008859468504829136;227377.89368514833;5.338260544959862;2.6286333422602155;4.062415474809318;0.8285868894708909;21.7789331571634;118.32960684763032;1921.563839706967;0.38038654787249326;262.8214966384138;850.9426975060454;2397.0578138390174;2134.2363172006035
Z062;Z;8076.055782796068;16930.435266030516;12.275812210585133;263558.5305010207;63.55964801921532;6.774364891106785;10.852671920778318;0.8966457937268136;108.34184304086233;45.40010913877202;5805.24002035801;0.47701406702756133;746.5495060260816;2386.105576208127;9853.118273231641;9106.56876720556
Z063;Z;3917.1327962453606;5736.543876958593;0.13699153052985577;52112.62617991641;8.97760716190177;2.6644026546343667;11.168444725686166;0.9070364032634828;104.82106759663876;16.812317027732163;3099.6694919537786;0.6828384616700868;418.1715163892705;1423.2909256478542;5210.81660257968;4792.6450861904095
Z064;Z;7817.279269481088;14064.858424278693;52.09928040978584;156089.86480566216;22.03714443196099;4.224286314153765;11.343752060161783;0.8818112354778275;151.37741066056174;38.94590376736625;4007.8634646155983;0.5558022010365165;1419.3037830104224;3313.4076608677087;7284.209059794977;5864.905276784555
Z065;Z;4170.394037058875;3968.2495232579154;24.576559580922233;38406.58793995889;11.155366607451475;2.768757557478253;20.655212163227187;0.9376743892400616;271.59279891408784;13.932898327667182;2756.5397404568153;1.0509404745382545;1666.7414527146097;3071.236930634219;5218.907269453948;3552.1658167393384
Z066;Z;1750.6144865807921;2344.80869978161;1.0239428987304113;35311.92833021211;49.71791764117878;5.458170143655393;15.278193252527352;0.9262137535890941;147.44203525185438;7.082358141449862;4985.899840837934;0.7465916032910661;387.8571177555576;1130.8398628249097;2426.0541970510144;2038.1970792954567
Z067;Z;7331.893986223579;13125.00134744852;12.648574751368125;123839.23959931769;19.482500625884942;3.936640679822361;10.691910205846549;0.8899549310081563;109.61991904875865;36.386995113175;3403.3928664386467;0.558620436838956;632.7002554168096;2793.322443342841;8137.668522162127;7504.968266745318
Z068;Z;4976.213798154003;7372.800144057707;20.401672356587323;108602.23587736073;37.72308555571508;4.857183741992475;13.437087750612685;0.9076608537031247;150.0751705062312;21.528614888813298;5044.552863165974;0.6749421794872206;940.4374466655926;2602.416768706943;6295.814919959257;5355.3774732936645
Z069;Z;7224.676574699016;11359.93389127274;0.177012389450463;129354.28817411578;23.026091568198293;4.0102640196096155;12.179105521335378;0.9001121772037735;122.6087909356491;32.5838499742811;3969.8896317107083;0.6359787516236663;678.8126685731759;3603.1077392361362;8857.896240428;8179.083571854823
Z070;Z;6055.193525481876;9877.757246977062;18.17769376538509;130892.4651216614;28.361957426882242;4.335318342574995;11.878055126116738;0.9015362316591884;116.87111773191383;28.04168725958511;4667.78136101351;0.6130129921278412;675.0722171241785;2451.6776266772636;7426.261307726891;6751.189090602712
Z071;Z;9084.6083865288;16137.161048229218;8.53602368930603;166554.8732098699;18.37449745021618;3.772872344930965;10.449372328333972;0.8868409002245108;106.44454787311753;44.82067290894914;3716.027948715037;0.5629619955689593;595.308036219483;3884.3844269947876;9505.308965439433;8910.00092921995
Z072;Z;6009.788490734616;7280.620968268008;56.20813858218103;90698.2058828137;24.946097491608683;4.0204039215719485;16.52362060450285;0.9210853318457222;196.85946341037342;22.84916262870835;3969.4323751216093;0.8254499879787436;1956.2151925183455;3761.2710652783526;7328.9129283107595;5372.697735792414
Z073;Z;9502.733091546013;23764.469934658922;1.5123269708053946;144847.0937391753;7.594351618805584;2.9067821731144883;5.132807299944695;0.8388783072881478;43.432092786215364;61.94530512983628;2338.3062434768594;0.3998714516954952;257.00807780855416;974.1789164203002;2779.8164909432594;2522.808413134705
Z074;Z;5027.0664087056975;6934.218655519601;9.557450069810313;71923.54888803343;11.019290487340411;2.7209516452063323;12.072462103425103;0.9076782901191085;119.65586856065529;20.729305078570324;3469.655572891685;0.7249650838027987;631.6293336372794;1993.2612903163822;6997.587817222837;6365.958483585558
Z075;Z;5725.940820704027;9184.815848627934;22.6236215766363;109322.75041496629;21.35592904662894;3.8055369853082066;11.725791827775069;0.9023448611056517;123.59071333352622;26.196094605749238;4173.246129252156;0.623413785869141;667.1123260636825;2141.795243796585;7096.807678011394;6429.695351947712
Z076;Z;3579.388122042126;6012.933274231935;5.364512666519444;82274.0172517893;43.7412877989;5.19940031936406;12.794277647651354;0.9051475296445578;132.56848832443214;16.93651218048401;4857.789866947569;0.5952815304605789;515.4241019740859;1537.5683748695221;4107.88474625354;3592.460644279454
Z077;Z;7437.473572491369;9525.185425292833;37.97511171542857;90056.48586323802;7.78022757024903;2.4554317731867643;13.386403705572814;0.9137471538147749;130.4544995377472;29.24920853887648;3078.9375289775708;0.7808219200376058;1097.4005781121414;3875.19630593777;10165.548457525501;9068.14787941336
Z078;Z;4421.925375647004;4288.459521811223;24.64748841602951;55452.049825420996;19.641849602226742;3.1787794489559715;20.557059856397608;0.9408352677070558;274.48975006339543;14.90883964265438;3719.407489418021;1.0311220971439676;1637.051444251716;3102.1527023494054;5807.686594533265;4170.635150281549
Z079;Z;4155.014231736843;5756.326551300968;24.911581154474938;75094.78539818343;30.63960606945757;4.479489088467843;14.436093399308449;0.9156698620499574;152.3523930848436;17.18238193349154;4370.4525768811045;0.7218169773217229;877.9990511437659;2226.9851926276087;5558.058217153761;4680.059166009994
Z080;Z;8991.047965124055;22853.554322541524;0.07320861809771456;163220.48782784244;7.793089330052764;2.9113424775375902;4.916461540969316;0.8356672584080027;40.84690685866626;59.43931339072348;2746.0022418986387;0.3934201147983255;313.007400736534;917.663961126113;2263.552672631612;1950.545271895078
Z081;Z;4668.277655155927;6343.397079141513;2.4665277309655838;54454.41320676586;8.121082072392158;2.534810551156971;12.802787503828569;0.9154704443803267;124.14836303574171;19.06236012977804;2856.6459156177907;0.7359270745491012;656.8700143236958;1924.0965774444708;6278.736871523647;5621.8668571999515
Z082;Z;6900.640833576353;9394.221828251577;30.471162625321302;145797.05686772408;55.35779232021488;6.01481027856824;16.533100119925585;0.9209481468823847;184.09151389768434;28.211923813531286;5167.9232451987355;0.7345622617536889;2048.375735452342;4296.537717370024;8565.02751115163;6516.651775699287
Z083;Z;9890.567950351866;24160.407786148546;0.5236596957779824;163735.098093411;9.260470391179412;3.113258218728749;5.67191645702464;0.8437750696788868;52.16729128751032;63.18572110077771;2591.330687391581;0.4093709029208625;382.1349900796578;1392.0688930944375;3903.279774560732;3521.1447844810746
Z084;Z;4255.185349340428;6453.006603799279;1.0892275948528014;56604.06235291477;13.876192185452112;3.253543568993307;12.79004229488284;0.9052269066442717;127.48693006556262;18.7081924639475;3025.6296786552884;0.6594112807563439;512.522949004477;1946.7261880818419;5031.975206782434;4519.452257777957
Z085;Z;5841.039619865629;8103.697027997302;13.196277122106391;94741.63553817658;21.442805663555585;3.7443535917260773;13.95311971683709;0.9067335341661336;151.63306990777497;24.17736210580104;3918.609281011867;0.7207870185281529;1112.6740431224339;2934.482665375721;7238.747160258831;6126.073117136397
Z086;Z;12077.353299239829;26442.310549962567;3.621658557327502;218025.89759122866;10.205555644622127;3.143511717701851;7.026469114135647;0.8560723163391772;71.77030664087461;70.35805769210437;3098.804952026066;0.45674349359220145;542.472928202908;2484.1314324557416;7389.853081724794;6847.380153521886
Z087;Z;4026.1537014172845;4753.650833503217;25.238904394714382;50853.16017814725;15.640059688248172;3.160030190236346;15.834002008767182;0.9227121720878559;162.55648994759642;15.077390009500224;3372.8092293231657;0.8469603347897133;988.930783098823;2408.6311518938965;5453.201209695318;4464.270426596495
Z088;Z;5227.506980323852;7364.150096668804;14.916005867028536;69120.19775890959;13.427329851249969;3.130087714938715;13.120743753463097;0.9111676253775625;132.470283641735;21.857604667955556;3162.2951741022007;0.7098588311892952;848.2069143940527;2145.9816527934345;7011.876237873299;6163.6693234792465
Z089;Z;6081.373202283058;12353.564172400067;4.489180463838571;123803.77180226147;24.046792410121917;4.370017690487446;9.277362734582836;0.8780054636716129;102.2533609431949;33.325940152947155;3714.9371100731864;0.4922768131864215;586.8814337830678;2080.5093847612534;5502.246989065608;4915.36555528254
Z090;Z;6766.625744828648;8519.240139833768;103.6860827048237;104054.62139683278;29.803531589160023;4.406292382319918;16.326549983720074;0.9212720192581041;182.57825205667422;26.33186237884482;3951.6620548811197;0.794275737479174;2000.907499586057;4137.103704114282;8410.150885367195;6409.2433857811375
Z091;Z;7965.883683416535;15524.202220866231;1.8385031672411742;188542.19212665653;25.70678649120137;4.483708604397918;10.214030918298352;0.8838552292538915;113.10446057204494;42.23114920766847;4464.529042283803;0.5131267661992649;853.0719371384828;2953.569162390424;7988.885030102627;7135.813092964144
Z092;Z;4785.526356935783;6221.5665000712515;19.45414785954259;72296.05132935153;17.010829503090438;3.0913969004660182;13.407868946484163;0.9162587544784888;129.34791398539386;18.997354860554108;3805.5851385640126;0.7691835097930686;696.2743222233792;2358.9811913040285;6700.91265963786;6004.638337414481
Z093;Z;5690.478197174076;5801.616819319821;27.100230912769575;66322.52907709556;10.742778573986929;2.53593145751806;17.40045710255259;0.9358713359168267;178.98371876792302;19.668671955618752;3371.9881660921797;0.9808435086964645;1794.058340830929;3696.5311749758753;7792.560349482032;5998.502008651103
Z094;Z;7925.432185528126;15518.67088784568;10.713884405075447;227635.0826672961;76.99228465156548;7.280494226670663;12.00228669805802;0.9065828252288395;112.10090447065107;42.1746191806458;5397.442516132056;0.5107030262324446;846.1641668826834;2859.045382565622;10131.12646587645;9284.962298993767
Z095;Z;6069.474638239699;7488.9026104969025;10.22245543411676;77081.33027436546;12.075899846836286;2.778660407596323;14.471054729837114;0.9206040982911711;140.99798909502522;23.330831912521205;3303.8397671965313;0.8104624874854632;1122.5355406173326;3259.8074036007733;8504.691186943022;7382.155646325689
Z096;Z;12839.615247276837;25003.544332479647;2.538029449354934;160204.96540404894;7.209478354110663;2.797150003394661;8.491893406473082;0.8661124043676893;100.52242215062331;68.02884866714733;2354.9562949080973;0.5135118076279351;1035.9891347969838;3694.696050513862;8379.55333570482;7343.5642009078365
Z097;Z;5026.193083607398;6776.026583019919;28.68230004295619;77151.85572713424;17.230174377749027;3.318584912573758;13.99304887640766;0.9208281967716158;133.3145518631499;20.419298866440727;3778.379278924895;0.7417611223962082;840.4185793127328;2496.5746924134837;6744.672563076135;5904.253983763402
Z098;Z;6108.947291958558;12002.09675258584;4.943743540361564;195443.87284060876;70.19594829670142;6.8068472006143095;11.65721702284339;0.895379413769609;119.18775772378471;32.59513039067635;5996.106488854984;0.5089900054873655;616.7559639979368;2575.562949287424;6630.790092427483;6014.034128429546
